uid,Date,TrainLoc,Protocol,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
16899,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,17/10/2016,444.00,229,0.63,0.740990991,0,0,0,0,0,1,2,0,47,0,0,0,0,0,0.0158,0.0315,0,0.741,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.0666,-0.0252,0.0468,-0.0683
16900,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,27/05/2016,444.00,86,0.24,0.740990991,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0.0158,0.0158,0,0.3784,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,-0.044,-0.0683
16901,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,21/08/2016,444.00,172,0.47,0.740990991,0,0,0,0,0,1,3,0,87,0,0,0,0,0,0.0158,0.0473,0,1.3716,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.151,-0.0252,0.2047,-0.0683
16903,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,03/03/2016,444.00,1,0,0.740990991,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0.0315,0,0,0.2838,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0677,-0.0683
16904,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,19/03/2016,444.00,17,0.05,0.740990991,0,0,0,0,0,1,1,0,47,0,0,0,0,0,0.0158,0.0158,0,0.741,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.0468,-0.0683
16905,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,2,2,2,02/03/2016,16/10/2016,444.00,228,0.62,0.740990991,0,0,0,0,0,1,4,0,111,0,0,0,0,0,0.0158,0.0631,0,1.75,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.2354,-0.0252,0.2994,-0.0683
16906,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,14/03/2016,444.00,12,0.03,0.740990991,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0158,0,0,0.1261,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
16907,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,21/03/2016,444.00,19,0.05,0.740990991,0,0,0,0,0,1,1,0,45,0,0,0,0,0,0.0158,0.0158,0,0.7095,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.0389,-0.0683
16908,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,21/03/2016,444.00,19,0.05,0.740990991,0,0,0,0,0,1,1,0,43,0,0,0,0,0,0.0158,0.0158,0,0.6779,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.031,-0.0683
16922,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,03/03/2016,16/10/2016,443.00,227,0.62,0.740990991,0,0,0,0,0,1,4,0,106,0,0,0,0,0,0.0158,0.0632,0,1.6749,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.2354,-0.0252,0.2797,-0.0683
16923,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,3,3,3,03/03/2016,21/03/2016,443.00,18,0.05,0.740990991,0,0,0,0,0,1,1,0,86,0,0,0,0,0,0.0158,0.0158,0,1.3589,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.2007,-0.0683
16924,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,03/03/2016,19/03/2016,443.00,16,0.04,0.740990991,0,0,0,0,0,1,1,0,48,0,0,0,0,0,0.0158,0.0158,0,0.7585,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.0508,-0.0683
16990,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,3,3,3,07/03/2016,20/09/2016,439.00,197,0.54,0.740990991,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0.0319,0,1.5945,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,0.256,-0.0683
16991,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,2,2,2,07/03/2016,29/07/2016,439.00,144,0.39,0.740990991,0,0,0,0,0,1,2,0,90,0,0,0,0,0,0.0159,0.0319,0,1.4351,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.0666,-0.0252,0.2165,-0.0683
16992,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,4,4,4,07/03/2016,13/06/2016,439.00,98,0.27,0.740990991,0,0,0,0,0,1,2,0,68,0,0,0,0,0,0.0159,0.0319,0,1.0843,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.0666,-0.0252,0.1297,-0.0683
16993,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,07/03/2016,20/03/2016,439.00,13,0.04,0.740990991,0,0,0,0,0,1,1,0,48,0,0,0,0,0,0.0159,0.0159,0,0.7654,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,0.0508,-0.0683
16994,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,4,4,4,07/03/2016,12/06/2016,439.00,97,0.27,0.740990991,0,0,0,0,0,2,3,0,87,0,0,0,0,0,0.0319,0.0478,0,1.3872,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,0.151,-0.0252,0.2047,-0.0683
17007,03/11/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,0,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,08/03/2016,08/03/2016,438.00,0,0,0.740990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17031,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17032,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,12/03/2016,437.00,3,0.01,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.016,0,0,0.1602,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
17033,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,16/05/2016,437.00,68,0.19,0,0,0,0,0,0,2,2,0,61,0,0,0,0,0,0.032,0.032,0,0.9771,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,0.0666,-0.0252,0.1021,-0.0683
17034,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,16/05/2016,437.00,68,0.19,0,0,0,0,0,0,3,4,0,120,0,0,0,0,0,0.0481,0.0641,0,1.9222,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,2.8596,0.2354,-0.0252,0.3349,-0.0683
17035,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,10/03/2016,437.00,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.016,0,0,0.1281,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
17036,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,3,3,3,09/03/2016,09/04/2016,437.00,31,0.08,0,0,0,0,0,0,1,5,0,105,0,0,0,0,0,0.016,0.0801,0,1.6819,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.3198,-0.0252,0.2757,-0.0683
17038,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,19/11/2016,437.00,255,0.7,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0.032,0,0.6407,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,0.0192,-0.0683
17039,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17040,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17041,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,10/03/2016,437.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17042,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17043,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,14/04/2016,437.00,36,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17044,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17045,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17046,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,14/05/2016,437.00,66,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17047,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17048,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17049,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,28/04/2016,437.00,50,0.14,0,0,0,0,0,0,2,5,0,127,0,0,0,0,0,0.032,0.0801,0,2.0343,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,0.3198,-0.0252,0.3626,-0.0683
17050,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,20/05/2016,437.00,72,0.2,0,0,0,0,0,0,3,2,0,82,0,0,0,0,0,0.0481,0.032,0,1.3135,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,2.8596,0.0666,-0.0252,0.185,-0.0683
17051,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17052,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17053,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,07/05/2016,437.00,59,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17054,03/11/2016,Ray 2016 Kolkata Short Duration CSL Training Team 05,Kolkata,24,0,26.8642,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5352,3/18/2016,Singh 2014 Delhi Short Duration CSL Training Team 03,Delhi,22,0,27.75384,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,01/05/2014,01/05/2014,1115.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
7588,3/18/2016,Ray 2014 Kolkata Short Duration CSL Training Team 01,Kolkata,40,0.35071,26.5602,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,16/09/2014,26/02/2015,977.00,163,0.45,0.042988741,1,0,0,0,0,1,1,0,31,0.0072,0,0,0,0,0.0072,0.0072,0,0.2221,1.2328,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,-0.0163,1.5289
10838,3/18/2016,Singh 2015 Delhi Short Duration CSL Training Team 02,Delhi,50,0.25537,18.4084,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,12/03/2015,17/03/2015,800.00,5,0.01,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0.0088,0,0,0.0263,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1269,-0.0683
11673,3/18/2016,Ray 2015 Kolkata Short Duration CSL Training Team 04,Kolkata,30,0,29.5803,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,22/04/2015,22/04/2015,759.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16296,3/18/2016,Ray 2016 Kolkata Short Duration CSL Training Team 02,Kolkata,33,0,12.48754,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,20/01/2016,20/01/2016,486.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16810,3/18/2016,Singh 2014 Delhi Short Duration CSL Training Team 03,Delhi,22,0,27.75384,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16811,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16812,3/18/2016,Singh 2014 Delhi Short Duration CSL Training Team 03,Delhi,22,0,27.75384,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,04/03/2016,446.00,4,0.01,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0157,0,0,0.0942,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
16813,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16814,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,08/03/2016,446.00,8,0.02,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0157,0,0,0.1256,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
16815,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16816,3/18/2016,Singh 2014 Delhi Short Duration CSL Training Team 03,Delhi,22,0,27.75384,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16817,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16820,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,24/03/2016,446.00,24,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16821,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16822,3/18/2016,Singh 2014 Delhi Short Duration CSL Training Team 03,Delhi,22,0,27.75384,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16823,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,22/03/2016,446.00,22,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16824,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16825,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16827,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16830,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16831,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16832,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,01/03/2016,446.00,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0157,0,0,0.0942,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
16833,3/18/2016,Singh 2016 Delhi Short Duration CSL Training Team 02,Delhi,23,0,9.5399,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
