Type,uid,created,Latest,Staff,HWP,Location,HWP,Attendees,Paid,TranTrai,Upload,Time,Bulk,Complex,Task,Online,Team,Self,People,Assign,Coord,TranSamp,WQO,WQC,WQM,WQS
Sample,17574,01/04/2016,03/04/2017,0,0,Shell Hague,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,2,1,0
Sample,17576,01/04/2016,01/05/2017,0,0,Shell Hague,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,17816,15/04/2016,09/11/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,4,1,0
Sample,711,09/04/2013,01/08/2016,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,2,1,0
Sample,711,09/04/2013,01/08/2016,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,2,1,0
Sample,711,09/04/2013,01/08/2016,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,2,1,0
Sample,17014,09/03/2016,01/08/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,7072,06/08/2014,28/04/2017,0,0,FreshWater Watch,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19376,02/08/2016,21/09/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,7933,01/10/2014,08/05/2017,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,4,1,0
Sample,7933,01/10/2014,08/05/2017,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,4,1,0
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,6050,02/06/2014,19/03/2017,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,6050,02/06/2014,19/03/2017,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,19336,25/07/2016,28/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19336,25/07/2016,28/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,16943,04/03/2016,12/11/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Sample,19275,14/07/2016,05/08/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,4,1,0
Sample,416,14/03/2013,31/03/2017,1,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,3212,25/10/2013,28/01/2017,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,1,0
Sample,19336,25/07/2016,28/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,7072,06/08/2014,28/04/2017,0,0,FreshWater Watch,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,7072,06/08/2014,28/04/2017,0,0,FreshWater Watch,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,7072,06/08/2014,28/04/2017,0,0,FreshWater Watch,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,7072,06/08/2014,28/04/2017,0,0,FreshWater Watch,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,18342,16/05/2016,18/02/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,16946,04/03/2016,04/08/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,3,1,0
Sample,16946,04/03/2016,04/08/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,3,1,0
Sample,6051,02/06/2014,04/08/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,1,2,0
Sample,6549,22/06/2014,04/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,6549,22/06/2014,04/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,1,21/02/2013,10/05/2017,0,0,Willow Brook,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,1,21/02/2013,10/05/2017,0,0,Willow Brook,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,1,21/02/2013,10/05/2017,0,0,Willow Brook,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,7245,26/08/2014,07/08/2016,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,4,1,0
Sample,16677,18/02/2016,10/05/2017,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,1484,27/06/2013,02/03/2017,0,1,London,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,2391,11/09/2013,16/08/2016,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Sample,12321,29/05/2015,23/08/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,2,0
Sample,7245,26/08/2014,07/08/2016,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,4,1,0
Sample,2391,11/09/2013,16/08/2016,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Sample,7245,26/08/2014,07/08/2016,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,4,1,0
Sample,19093,17/06/2016,26/09/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,4,1,0
Sample,18353,16/05/2016,23/04/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19093,17/06/2016,26/09/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,4,1,0
Sample,18353,16/05/2016,23/04/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19093,17/06/2016,26/09/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,4,1,0
Sample,18353,16/05/2016,23/04/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,7245,26/08/2014,07/08/2016,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,4,1,0
Sample,18089,02/05/2016,07/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,18094,02/05/2016,07/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,19296,20/07/2016,19/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,2,0
Sample,19296,20/07/2016,19/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,2,0
Sample,14763,09/10/2015,09/10/2016,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,2,1,0
Sample,17934,21/04/2016,07/09/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,16677,18/02/2016,10/05/2017,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,17798,13/04/2016,07/04/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,18094,02/05/2016,07/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,17934,21/04/2016,07/09/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,14763,09/10/2015,09/10/2016,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,2,1,0
Sample,19296,20/07/2016,19/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,2,0
Sample,19296,20/07/2016,19/03/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,2,0
Sample,18089,02/05/2016,07/08/2016,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,3,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,17938,21/04/2016,13/04/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,19308,21/07/2016,05/05/2017,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,1,1,0
Sample,17949,21/04/2016,24/10/2016,0,1,New York,1,17.375,1,0,0,4,3,4,3,0,1,1,2.5,1,0,0,NA,2,1,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,12320,29/05/2015,05/04/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,2,0
Sample,12320,29/05/2015,05/04/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,2,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,524,27/03/2013,14/11/2016,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,3,1,0
Sample,19390,02/08/2016,11/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19382,02/08/2016,11/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19423,02/08/2016,09/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19403,02/08/2016,08/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19414,02/08/2016,12/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19381,02/08/2016,12/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sample,19419,02/08/2016,11/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,0
Sample,19387,02/08/2016,11/08/2016,0,0,Blitz Trained,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,1,0
Sample,17938,21/04/2016,13/04/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,19289,18/07/2016,07/11/2016,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,11797,27/04/2015,03/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,2,0
Sample,12320,29/05/2015,05/04/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,2,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,5477,08/05/2014,03/01/2017,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,12320,29/05/2015,05/04/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,2,0
Sample,17949,21/04/2016,24/10/2016,0,1,New York,1,17.375,1,0,0,4,3,4,3,0,1,1,2.5,1,0,0,NA,2,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,17322,22/03/2016,12/12/2016,1,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,2,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,14970,15/10/2015,02/09/2016,0,0,Shell Hague,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,4,1,0
Sample,8513,22/10/2014,14/10/2016,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,1,1,0
Sample,18045,27/04/2016,18/02/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,4,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,677,07/04/2013,26/01/2017,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,1,1,0
Sample,14076,10/09/2015,05/09/2016,0,1,Kolkata,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Sample,14076,10/09/2015,05/09/2016,0,1,Kolkata,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
