Number,uid,name,Staff,HWP,Location,HWP.1,Attendees,Paid,TranTrai,Upload,Time,Bulk,Complex,Task,Online,Team,Self,People,Assign,Coord,TranSamp,TimeSamp,WQO,WQC,WQM,WQS,created,access,login,Latest,ActivePeriod,Years,Blog,Comment,Footprint,Forum,Invite,InviteAccepted,Pres,Quiz,Sample,Share,PCA1_Difficulty,Uploaded,Sample_bi,Super_user
10986,2446,kelli.harmatiuk,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,3,1,0,12/09/2013,09/08/2014,09/08/2014,09/08/2014,331,0.91,0,0,0,0,1,0,0,2,5,0,0.971,01-Oct,1,0
10987,2715,cecile.rollin,0,1,Paris,1,19.07142857,1,0,0,2,2,2,2,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,07/10/2013,04/09/2014,03/09/2014,04/09/2014,332,0.91,0,0,0,0,0,0,0,1,0,0,-0.4971,0,0,0
10988,4578,appleteng,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,NA,NA,NA,NA,10/03/2014,05/02/2015,05/02/2015,05/02/2015,332,0.91,0,0,0,0,0,0,0,0,0,0,-0.2317,0,0,0
10989,12795,alinne.k.ramos,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,2,1,0,18/06/2015,15/05/2016,15/05/2016,15/05/2016,332,0.91,0,0,0,0,0,0,0,1,2,0,0.971,01-Oct,1,0
10990,18810,Karla,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,27/05/2016,24/04/2017,21/04/2017,24/04/2017,332,0.91,0,0,0,0,26,14,0,1,6,0,-0.7625,01-Oct,1,0
10991,1817,julieta.ferragut,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,29/07/2013,27/06/2014,27/06/2014,27/06/2014,333,0.91,0,1,0,0,0,0,0,2,1,0,-0.7625,01-Oct,1,0
10992,3241,fannyfylau,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,29/10/2013,27/09/2014,27/09/2014,27/09/2014,333,0.91,0,0,0,0,0,0,0,2,1,0,-0.7625,01-Oct,1,0
10993,10867,teacher annalisa,0,0,NULL,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/03/2015,10/02/2016,10/02/2016,10/02/2016,333,0.91,0,0,0,0,0,0,0,0,0,0,-1.0279,0,0,0
10994,4816,juliana.q.garcia,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,26/03/2014,23/02/2015,23/02/2015,23/02/2015,334,0.92,0,0,0,0,0,0,0,2,1,0,0.971,01-Oct,1,0
10995,4930,patricia.a.milley,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,1,1,0,03/04/2014,03/03/2015,03/03/2015,03/03/2015,334,0.92,0,0,0,0,0,0,0,1,1,0,-0.158,01-Oct,1,0
10996,5228,sergio.taboada,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,24/04/2014,25/03/2015,25/03/2015,25/03/2015,335,0.92,0,0,0,0,0,0,0,2,5,0,-0.7625,01-Oct,1,0
10997,12607,Bruno.Zago,0,1,London,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/06/2015,10/05/2016,10/05/2016,10/05/2016,335,0.92,0,0,0,0,0,0,0,1,0,0,-0.4971,0,0,0
10998,14214,yuki,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,1,1,0,14/09/2015,14/08/2016,14/08/2016,14/08/2016,335,0.92,0,0,0,0,0,0,0,2,11,0,1.5018,10+,1,0
10999,17794,joe.marden,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,13/04/2016,14/03/2017,11/10/2016,14/03/2017,335,0.92,0,0,0,0,0,0,0,1,3,0,-0.4971,01-Oct,1,0
11000,6179,sophie.frances.pilcher,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,1,1,0,05/06/2014,07/05/2015,07/05/2015,07/05/2015,336,0.92,0,7,0,0,0,0,0,3,33,0,-0.7625,10+,1,0
11001,2317,fabio.presti,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA,NA,10/09/2013,13/08/2014,13/08/2014,13/08/2014,337,0.92,0,0,0,0,0,0,0,1,0,0,1.8668,0,0,0
11002,3948,kuosuiling,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,28/01/2014,31/12/2014,31/12/2014,31/12/2014,337,0.92,0,0,0,0,0,0,0,4,3,0,-0.7625,01-Oct,1,0
11003,4899,shenghueishwong,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,NA,NA,NA,NA,02/04/2014,05/03/2015,05/03/2015,05/03/2015,337,0.92,0,0,0,0,0,0,0,1,0,0,1.2491,0,0,0
11004,11684,subrata2775,0,1,Kolkata,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,22/04/2015,24/03/2016,24/03/2016,24/03/2016,337,0.92,0,0,0,0,0,0,0,1,6,0,0.11,01-Oct,1,0
11005,15804,Zespół Szkół Ogólnokształcących Gimnazjum Publiczne,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,08/12/2015,09/11/2016,06/04/2016,09/11/2016,337,0.92,0,0,0,0,0,0,0,2,1,0,-0.7625,01-Oct,1,0
11006,2319,maria.achkar,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA,NA,10/09/2013,14/08/2014,14/08/2014,14/08/2014,338,0.93,0,0,0,0,0,0,0,1,0,0,1.8668,0,0,0
11007,5619,paul.x.stanley,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/05/2014,18/04/2015,18/04/2015,18/04/2015,338,0.93,0,0,0,0,0,0,0,0,0,0,-0.7625,0,0,0
11008,16556,lisgar,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,15/02/2016,18/01/2017,22/07/2016,18/01/2017,338,0.93,0,0,0,0,0,0,0,2,2,0,-0.7625,01-Oct,1,0
11010,7791,eileen.f.briggs,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA,NA,22/09/2014,27/08/2015,27/08/2015,27/08/2015,339,0.93,0,0,0,0,0,0,0,3,0,0,-0.158,0,0,0
11011,17736,Wandoo,0,0,Benue,0,NA,NA,NA,NA,5,4,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08/04/2016,13/03/2017,14/02/2017,13/03/2017,339,0.93,0,0,0,0,4,1,0,1,0,0,0.1522,0,0,0
11012,4235,andre.f.teleginski,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,17/02/2014,23/01/2015,23/01/2015,23/01/2015,340,0.93,0,0,0,0,0,0,0,3,4,0,0.971,01-Oct,1,0
11014,18353,beccamattioli,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,16/05/2016,23/04/2017,23/04/2017,23/04/2017,342,0.94,0,1,1,0,0,0,0,1,7,0,1.3607,01-Oct,1,0
11015,11082,sumandasgupta,0,1,Kolkata,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,24/03/2015,29/02/2016,29/02/2016,29/02/2016,342,0.94,0,0,0,0,0,0,0,1,4,0,0.11,01-Oct,1,0
11016,11667,gregdemelo,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,21/04/2015,28/03/2016,28/03/2016,28/03/2016,342,0.94,0,0,0,0,0,0,0,1,1,0,-0.7625,01-Oct,1,0
11017,12078,lei.zhang,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,NA,3,1,0,13/05/2015,19/04/2016,14/04/2016,19/04/2016,342,0.94,0,0,0,0,0,0,0,1,2,0,-0.2317,01-Oct,1,0
11018,2253,euridice.mollesini,0,1,Sao Paulo,1,19.5,1,0,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,4,1,0,05/09/2013,14/08/2014,11/08/2014,14/08/2014,343,0.94,0,0,0,0,0,0,0,2,4,0,0.971,01-Oct,1,0
11019,17936,Woods,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,21/04/2016,30/03/2017,01/10/2016,30/03/2017,343,0.94,0,0,0,0,0,0,0,0,4,0,-0.7625,01-Oct,1,0
11020,2777,lavenderchan,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,1,1,0,07/10/2013,16/09/2014,02/09/2014,16/09/2014,344,0.94,0,0,0,0,0,0,0,4,9,0,1.5018,01-Oct,1,0
11021,2786,morriskwlam,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,1,1,0,07/10/2013,16/09/2014,03/09/2014,16/09/2014,344,0.94,0,0,0,0,0,0,0,1,1,0,1.5018,01-Oct,1,0
11022,7705,ganesh.m.iyer,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,NA,NA,NA,NA,18/09/2014,28/08/2015,28/08/2015,28/08/2015,344,0.94,0,0,0,0,0,0,0,1,0,0,-0.4971,0,0,0
11023,445,dana.kamali,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/03/2013,26/02/2014,26/02/2014,26/02/2014,345,0.95,0,0,0,0,0,0,0,2,0,0,-0.7625,0,0,0
11024,5712,stone.z.l.yuan,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,NA,NA,NA,NA,18/05/2014,28/04/2015,28/04/2015,28/04/2015,345,0.95,0,0,0,0,0,0,0,1,0,0,-0.2317,0,0,0
11025,7445,mskulkani62,0,1,Hyderabad,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,09/09/2014,20/08/2015,20/08/2015,20/08/2015,345,0.95,0,0,0,0,0,0,0,1,5,0,-0.4971,01-Oct,1,0
11026,1611,kinchungka,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,3,1,0,08/07/2013,20/06/2014,20/06/2014,20/06/2014,347,0.95,0,1,0,0,0,0,0,3,22,0,1.5018,10+,1,0
11027,17571,saif.abualkaz,0,0,Shell Hague,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,01/04/2016,14/03/2017,26/01/2017,14/03/2017,347,0.95,0,0,0,0,0,0,0,1,2,0,-0.4971,01-Oct,1,0
11028,6209,sening,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,05/06/2014,19/05/2015,18/05/2015,19/05/2015,348,0.95,0,0,0,0,0,0,0,1,4,0,-0.7625,01-Oct,1,0
11029,11037,TerryJJ,0,0,NULL,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/03/2015,04/03/2016,04/03/2016,04/03/2016,348,0.95,0,0,0,0,0,0,0,0,0,0,-1.0279,0,0,0
11030,767,jonas.m.basaglia,0,1,Sao Paulo,1,19.5,1,0,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,NA,NA,NA,11/04/2013,26/03/2014,19/11/2013,26/03/2014,349,0.96,0,0,0,0,0,0,0,1,0,0,0.971,0,0,0
11031,970,henryfok,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,1,1,0,29/04/2013,13/04/2014,13/04/2014,13/04/2014,349,0.96,0,0,0,0,0,0,0,2,6,0,1.5018,01-Oct,1,0
11032,4411,hildaalmeida,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2014,12/02/2015,12/02/2015,12/02/2015,349,0.96,0,0,0,0,0,0,0,2,0,0,-0.7625,0,0,0
11033,15637,ZS nr 77,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,26/11/2015,09/11/2016,29/03/2016,09/11/2016,349,0.96,0,0,0,0,0,0,0,1,5,0,-0.7625,01-Oct,1,0
11034,2326,sonia.digaeta,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA,NA,10/09/2013,26/08/2014,26/08/2014,26/08/2014,350,0.96,0,0,0,0,0,0,0,0,0,0,1.8668,0,0,0
11035,6151,odile.bonnetin,0,1,Paris,1,19.07142857,1,0,0,2,2,2,2,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,04/06/2014,20/05/2015,20/05/2015,20/05/2015,350,0.96,0,0,0,0,0,0,0,1,0,0,-0.4971,0,0,0
11036,15632,Zespół Szkół Nr 69,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,25/11/2015,09/11/2016,22/04/2016,09/11/2016,350,0.96,0,0,0,0,0,0,0,1,6,0,-0.7625,01-Oct,1,0
11037,5907,joao.a.monteiro,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,28/05/2014,14/05/2015,14/05/2015,14/05/2015,351,0.96,0,0,0,0,0,0,0,1,6,0,0.971,01-Oct,1,0
11038,6510,johnbohan,0,1,London,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/06/2014,05/06/2015,05/06/2015,05/06/2015,351,0.96,0,0,0,0,0,0,0,2,0,0,-0.4971,0,0,0
11039,4127,agiorgi,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/02/2014,30/01/2015,30/01/2015,30/01/2015,352,0.96,0,5,0,0,0,0,0,0,1,0,-0.7625,01-Oct,1,0
11040,11210,Lilla.Galfi,0,0,Shell Hague,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,01/04/2015,18/03/2016,18/03/2016,18/03/2016,352,0.96,0,0,0,0,0,0,0,1,3,0,-0.4971,01-Oct,1,0
11041,11395,natalierathe,0,1,london,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/04/2015,31/03/2016,31/03/2016,31/03/2016,352,0.96,0,0,0,0,0,0,0,1,0,0,-0.4971,0,0,0
11042,18018,Keith Cohen,0,0,Blitz,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,25/04/2016,12/04/2017,12/04/2017,12/04/2017,352,0.96,0,0,0,0,0,0,0,0,9,0,-1.0279,01-Oct,1,0
11043,565,richard.e.zimmerman,0,1,New York,1,17.375,1,0,0,4,3,4,3,0,1,1,2.5,1,0,0,NA,NA,NA,NA,NA,01/04/2013,20/03/2014,20/03/2014,20/03/2014,353,0.97,0,0,0,0,0,0,0,0,0,0,-0.1132,0,0,0
11044,5245,frank.b.bleeker,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA,NA,28/04/2014,16/04/2015,16/04/2015,16/04/2015,353,0.97,0,0,0,0,0,0,0,1,0,0,-0.158,0,0,0
11045,11335,cherrycheung,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,3,1,0,12/04/2015,30/03/2016,30/03/2016,30/03/2016,353,0.97,0,0,0,0,0,0,0,1,6,0,1.5018,01-Oct,1,0
11046,12878,luciano.f.silva,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,24/06/2015,11/06/2016,11/06/2016,11/06/2016,353,0.97,0,0,0,0,0,0,0,1,4,0,0.971,01-Oct,1,0
11047,14625,mduggan72,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/10/2015,19/09/2016,30/03/2016,19/09/2016,353,0.97,0,0,0,0,0,0,0,3,0,0,-0.7625,0,0,0
11048,18155,kturner,0,0,Blitz,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,05/05/2016,23/04/2017,23/04/2017,23/04/2017,353,0.97,0,0,0,0,0,0,0,0,12,0,-1.0279,10+,1,0
11049,2417,didier.chabriais,0,1,Paris,1,19.07142857,1,0,0,2,2,2,2,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,12/09/2013,01/09/2014,01/09/2014,01/09/2014,354,0.97,0,0,0,0,0,0,0,2,0,0,-0.4971,0,0,0
11050,11583,thakre.nitin78,0,1,Hyderabad,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,16/04/2015,04/04/2016,04/04/2016,04/04/2016,354,0.97,0,0,0,0,0,0,0,1,1,0,-0.4971,01-Oct,1,0
11051,18706,Flooding and drainage team BANEs,0,0,Blitz,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,19/05/2016,08/05/2017,08/05/2017,08/05/2017,354,0.97,0,0,0,0,0,0,0,0,2,0,-1.0279,01-Oct,1,0
11052,18738,Keith Johnson,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,19/05/2016,08/05/2017,08/05/2017,08/05/2017,354,0.97,0,0,0,0,0,0,0,1,2,0,-0.7625,01-Oct,1,0
11053,12874,msegnori,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,3,1,0,24/06/2015,13/06/2016,13/06/2016,13/06/2016,355,0.97,0,0,0,0,0,0,0,1,4,0,0.971,01-Oct,1,0
11054,17935,gmurray,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,21/04/2016,11/04/2017,11/04/2017,11/04/2017,355,0.97,0,0,0,0,0,0,0,1,4,0,-0.7625,01-Oct,1,0
11055,1429,danielwkchan,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,3,1,0,19/06/2013,10/06/2014,10/06/2014,10/06/2014,356,0.98,0,1,0,0,0,0,0,2,35,0,1.5018,10+,1,0
11056,12888,jmedeiros,0,1,Curitiba,1,19.57142857,0,1,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,29/06/2015,19/06/2016,19/06/2016,19/06/2016,356,0.98,0,1,0,0,0,0,0,1,4,0,0.971,01-Oct,1,0
11057,5313,Aaron.MAGDALENO,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,NA,1,1,0,29/04/2014,20/04/2015,20/04/2015,20/04/2015,356,0.98,0,0,0,0,0,0,0,0,3,0,0.0279,01-Oct,1,0
11058,9584,abdel.okasha,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,23/12/2014,14/12/2015,14/12/2015,14/12/2015,356,0.98,0,0,0,0,0,0,0,1,5,0,-0.7625,01-Oct,1,0
11059,4722,abel.chacho,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,2,1,0,21/03/2014,13/03/2015,13/03/2015,13/03/2015,357,0.98,0,0,0,0,1,0,0,0,12,0,1.8668,10+,1,0
11060,17938,miketownsendBART,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,21/04/2016,13/04/2017,13/04/2017,13/04/2017,357,0.98,0,0,0,0,0,0,0,1,11,0,-0.7625,10+,1,0
11061,18356,Caterina Rossi,0,0,Poseidomm,0,NA,NA,NA,NA,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,16/05/2016,08/05/2017,08/05/2017,08/05/2017,357,0.98,0,0,0,0,0,0,0,1,3,0,1.3607,01-Oct,1,0
11062,337,jia1lin,0,1,Shanghai,1,17.27272727,0,1,0,3,3,3,3,0,1,1,5,1,1,0,NA,NA,2,1,0,08/03/2013,01/03/2014,01/03/2014,01/03/2014,358,0.98,0,0,0,0,0,0,0,1,8,0,-0.2317,01-Oct,1,0
11063,10954,Juan Carlos,0,0,NULL,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/03/2015,10/03/2016,10/03/2016,10/03/2016,358,0.98,0,0,0,0,0,0,0,1,0,0,-1.0279,0,0,0
11064,14070,kimberly.a.mullane,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA,NA,09/09/2015,01/09/2016,01/09/2016,01/09/2016,358,0.98,0,0,0,0,0,0,0,1,0,0,-0.158,0,0,0
11065,16846,Rebecca Tunnicliffe,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,29/02/2016,22/02/2017,22/02/2017,22/02/2017,359,0.98,0,0,0,0,0,0,0,1,7,0,-0.7625,01-Oct,1,0
11066,17358,K.Anema,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,22/03/2016,16/03/2017,08/12/2016,16/03/2017,359,0.98,0,0,0,0,0,0,0,0,1,0,-0.7625,01-Oct,1,0
11067,17798,ewan.mcgregor,0,0,Shell,0,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,13/04/2016,07/04/2017,07/04/2017,07/04/2017,359,0.98,0,0,0,0,0,0,0,1,20,0,-0.4971,10+,1,0
11069,640,isabelle.douls,0,1,Paris,1,19.07142857,1,0,0,2,2,2,2,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,05/04/2013,01/04/2014,20/11/2013,01/04/2014,361,0.99,0,0,0,0,0,0,0,0,0,0,-0.4971,0,0,0
11070,1804,liliana.badolato,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,2,1,0,26/07/2013,22/07/2014,22/07/2014,22/07/2014,361,0.99,0,0,0,0,0,0,0,2,3,0,1.8668,01-Oct,1,0
11071,1808,valeria.vivani,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,1,1,0,26/07/2013,22/07/2014,22/07/2014,22/07/2014,361,0.99,0,0,0,0,0,0,0,2,4,0,1.8668,01-Oct,1,0
11072,14076,tusi.aditi,0,1,Kolkata,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,10/09/2015,05/09/2016,22/08/2016,05/09/2016,361,0.99,0,0,0,0,0,0,0,2,498,0,0.11,250+,1,1
11073,15024,sindu1976,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/10/2015,14/10/2016,14/10/2016,14/10/2016,361,0.99,0,0,0,0,0,0,0,1,0,0,-0.7625,0,0,0
11074,18008,Julia Carey,0,0,Blitz,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,25/04/2016,21/04/2017,21/04/2017,21/04/2017,361,0.99,0,0,0,0,0,0,0,0,4,0,-1.0279,01-Oct,1,0
11075,6416,kelvin.c.k.sum,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,2,1,0,17/06/2014,14/06/2015,14/06/2015,14/06/2015,362,0.99,0,1,0,0,0,0,0,2,6,0,1.5018,01-Oct,1,0
11076,1799,viviana.baldezzari,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,2,1,0,26/07/2013,23/07/2014,23/07/2014,23/07/2014,362,0.99,0,0,0,0,0,0,0,2,5,0,1.8668,01-Oct,1,0
11077,5114,Lucy_LX_Zhang,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,3,1,0,16/04/2014,13/04/2015,13/04/2015,13/04/2015,362,0.99,0,0,0,0,0,0,0,2,10,0,0.0337,10+,1,0
11078,11584,satish159,0,1,Hyderabad,1,NA,NA,NA,NA,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,16/04/2015,12/04/2016,12/04/2016,12/04/2016,362,0.99,0,0,0,0,0,0,0,1,2,0,-0.4971,01-Oct,1,0
11079,15089,ianmmbr,0,1,Rio de Janeiro,1,18,0,0,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,1,1,0,20/10/2015,16/10/2016,16/10/2016,16/10/2016,362,0.99,0,0,0,0,0,0,0,1,4,0,0.971,01-Oct,1,0
11081,11987,joseph.s.donahue,0,1,New York,1,17.375,1,0,0,4,3,4,3,0,1,1,2.5,1,0,0,NA,NA,2,1,0,07/05/2015,04/05/2016,04/05/2016,04/05/2016,363,0.99,0,0,0,0,0,0,0,1,6,0,-0.1132,01-Oct,1,0
11082,14507,Marienburg,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/09/2015,19/09/2016,31/12/1969,19/09/2016,363,0.99,0,0,0,0,0,0,0,0,0,0,-0.7625,0,0,0
11083,15025,ksvishnu01,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/10/2015,16/10/2016,16/10/2016,16/10/2016,363,0.99,0,0,0,0,0,0,0,1,0,0,-0.7625,0,0,0
11084,2252,edvaldo.j.manea,0,1,Sao Paulo,1,19.5,1,0,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,NA,4,2,0,05/09/2013,04/09/2014,11/11/2013,04/09/2014,364,1,0,0,0,0,0,0,0,1,1,0,0.971,01-Oct,1,0
